UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
4269,April 26 2016,DOG,"Dachshund, Long Haired",5,M,false,Manhattan,10032
4270,April 27 2016,DOG,SHEPHERD,,U,false,Manhattan,
4271,April 25 2016,DOG,German Shepherd Crossbreed,4,M,false,Manhattan,10029
4272,May 02 2015,DOG,JACK RUSSELL MIX,,F,false,Manhattan,10001
4273,April 30 2016,DOG,Bull dog,,U,false,Manhattan,
4274,April 12 2016,DOG,Mixed/Other,5,F,true,Manhattan,10023
4275,May 04 2016,DOG,Golden Retriever,,U,false,Manhattan,10023
4276,May 01 2016,DOG,Pomeranian,,U,false,Manhattan,
4277,May 04 2016,DOG,"Poodle, Standard",11,M,false,Manhattan,
4278,May 05 2016,DOG,IRISH WOLFHOUND/GERMAN SHEPHERD,8,M,false,Manhattan,10034
4279,May 05 2016,DOG,Pug,,U,false,Manhattan,10014
4280,May 08 2016,DOG,Maltese,8,M,false,Manhattan,10040
4281,April 30 2016,DOG,MASTIFF MIX,4,M,false,Manhattan,10023
4282,May 09 2016,DOG,Havanese,5,M,true,Manhattan,10017
4283,May 06 2016,DOG,Pit Bull,,U,false,Manhattan,10035
4284,May 10 2016,DOG,"Poodle, Standard",,U,false,Manhattan,
4285,May 09 2016,DOG,Chihuahua,,U,false,Manhattan,
4286,May 05 2016,DOG,LAB. RET./HOUND MIX,6,M,true,Manhattan,
4287,May 08 2016,DOG,COLLIE MIX,1 1/2 YRS,M,true,Manhattan,
4288,May 08 2016,DOG,American Pit Bull Terrier/Pit Bull,2,M,false,Manhattan,10029
4289,May 06 2016,DOG,TERRIER,,U,false,Manhattan,
4290,May 05 2016,DOG,TERRIER,,U,false,Manhattan,
4291,May 14 2016,DOG,Chihuahua,6,M,true,Manhattan,10019
4292,May 15 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4 YRS,M,true,Manhattan,10027
4293,May 12 2016,DOG,MASTIFF,2 YRS,M,true,Manhattan,
4294,May 16 2016,DOG,Labrador Retriever,1,F,true,Manhattan,10016
4295,May 15 2016,DOG,SCOTTIE/LHASA AHPSO,14,F,true,Manhattan,10028
4296,May 20 2016,DOG,SHIH TZU MIX,2,M,false,Manhattan,10032
4297,May 23 2016,DOG,GOLDEN POODLE,5,M,true,Manhattan,
4298,May 24 2016,DOG,Cotton De Tulear,5,M,true,Manhattan,10009
4299,May 23 2016,DOG,Pit Bull,,U,false,Manhattan,
4300,May 20 2016,DOG,"Poodle, Miniature",1,M,true,Manhattan,10032
4301,May 23 2016,DOG,MIKI,7,M,true,Manhattan,10128
4302,May 24 2016,DOG,Pit Bull,,U,false,Manhattan,10016
4303,May 25 2016,DOG,Bouvier Des Flandres,1,F,true,Manhattan,10024
4304,May 22 2016,DOG,GERMAN SHEPERD POINT MIX,2,F,false,Manhattan,
4305,May 25 2016,DOG,Pomeranian,,U,false,Manhattan,
4306,May 11 2016,DOG,Chihuahua Crossbreed,2,M,true,Manhattan,10025
4307,May 27 2016,DOG,Chow Chow,,U,false,Manhattan,
4308,May 30 2016,DOG,MALTESE POODLE MIX,4,M,true,Manhattan,10002
4309,May 28 2016,DOG,Chihuahua,,U,false,Manhattan,10032
4310,May 31 2016,DOG,Pit Bull,10 YRS,F,false,Manhattan,10025
4311,May 28 2016,DOG,MINI PINSCHER/YORKSHIRE TERRIER,4,F,true,Manhattan,10025
4312,May 31 2016,DOG,Pug,,U,false,Manhattan,10023
4313,May 25 2016,DOG,Shih Tzu,10,M,false,Manhattan,10029
4314,May 30 2016,DOG,"Poodle, Standard",,U,false,Manhattan,
4315,May 31 2016,DOG,Pit Bull,,U,false,Manhattan,10009
4316,May 21 2016,DOG,RHODESIAN RIDGEBACK/SHEPHERD X,,U,false,Manhattan,
4317,June 02 2016,DOG,Pit Bull,,U,false,Manhattan,10002
4318,June 04 2016,DOG,SHIH TZU/ POMERANINAN,,F,false,Manhattan,10016
4319,June 04 2016,DOG,Shih Tzu,3,M,true,Manhattan,10039
4320,June 06 2016,DOG,TEACUP YORKSHIRE,,U,false,Manhattan,10035
4321,June 08 2016,DOG,American Pit Bull Terrier/Pit Bull,4,F,false,Manhattan,10029
4322,May 28 2016,DOG,Shih Tzu,5,F,false,Manhattan,10128
4323,June 14 2016,DOG,Yorkshire Terrier,12,M,true,Manhattan,10065
4324,June 09 2016,DOG,Chihuahua,1,M,false,Manhattan,10035
4325,June 10 2016,DOG,Dachshund Smooth Coat,1,M,true,Manhattan,
4326,June 11 2016,DOG,Pit Bull,,F,false,Manhattan,
4327,June 13 2016,DOG,Pit Bull,,U,false,Manhattan,10034
4328,June 14 2016,DOG,Pit Bull,1,M,true,Manhattan,10035
4329,June 14 2016,DOG,AMERICAN BULLY MIX,5,M,true,Manhattan,10069
4330,June 16 2016,DOG,Yorkshire Terrier,,F,false,Manhattan,10028
4331,June 05 2016,DOG,GERMAN SHEPARD MIX,3M,M,true,Manhattan,10016
4332,June 18 2016,DOG,PITBULL/LABRADOR RETRIEVER,5M,F,true,Manhattan,10026
4333,June 17 2016,DOG,PIT BULL,2018-04-06T00:00:00.000,M,true,Manhattan,10028
4334,June 20 2016,DOG,TERRIER,3M,F,true,Manhattan,10016
4335,June 19 2016,DOG,Boxer,,U,false,Manhattan,10013
4336,June 18 2016,DOG,BORDER COLLIE/ POODLE,6,M,true,Manhattan,10028
4337,June 16 2016,DOG,Miniature Pinscher,10,M,true,Manhattan,
4338,June 19 2016,DOG,Golden Retriever,6,M,true,Manhattan,
4339,June 21 2016,DOG,Pit Bull,,M,false,Manhattan,10031
4340,June 20 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,false,Manhattan,10029
4341,June 20 2016,DOG,Border Terrier,1,M,true,Manhattan,10027
4342,June 21 2016,DOG,Mixed/Other,,U,false,Manhattan,
4343,June 22 2016,DOG,PIT TERRIER MIX,,U,false,Manhattan,10003
4344,June 20 2016,DOG,GOLDEN DOODLE,,U,false,Manhattan,10038
4345,June 18 2016,DOG,Beagle,8,M,true,Manhattan,10024
4346,June 18 2016,DOG,Beagle,8,M,true,Manhattan,10024
4347,June 21 2016,DOG,Pit Bull,,U,false,Manhattan,10035
4348,June 21 2016,DOG,German Shepherd Crossbreed,2,F,true,Manhattan,10009
4349,June 23 2016,DOG,Mixed/Other,5,M,true,Manhattan,10003
4350,June 22 2016,DOG,Pit Bull,2,M,false,Manhattan,
4351,June 24 2016,DOG,Mixed/Other,,F,false,Manhattan,10023
4352,June 28 2016,DOG,Pit Bull,,U,false,Manhattan,10027
4353,June 30 2016,DOG,PARSON RUSSELL TERRIEER,4,F,true,Manhattan,
4354,July 03 2016,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,false,Manhattan,
4355,July 01 2016,DOG,American Pit Bull Terrier/Pit Bull,6,M,false,Manhattan,10035
4356,July 01 2016,DOG,American Pit Bull Terrier/Pit Bull,6,M,false,Manhattan,
4357,July 01 2016,DOG,American Pit Bull Terrier/Pit Bull,6,M,false,Manhattan,
4358,July 01 2016,DOG,American Pit Bull Terrier/Pit Bull,6,M,false,Manhattan,10029
4359,July 04 2016,DOG,Pit Bull,6,M,true,Manhattan,10016
4360,July 04 2016,DOG,Pit Bull,,U,false,Manhattan,
4361,June 26 2016,DOG,Mixed/Other,4,M,true,Manhattan,10031
4362,July 02 2016,DOG,West High White Terrier,5,M,true,Manhattan,
4363,May 07 2016,DOG,GOLDEN LABRADOR MIX,10,F,false,Manhattan,10025
4364,July 09 2016,DOG,Labrador Retriever,10,M,false,Manhattan,10065
4365,June 12 2016,DOG,POMSKI,1,M,true,Manhattan,10016
4366,July 01 2016,DOG,Pit Bull,,U,false,Manhattan,10029
4367,July 11 2016,DOG,SHEPHERD,3M,F,true,Manhattan,10016
4368,July 14 2016,DOG,LARGE BREED MIX,7,F,true,Manhattan,10033
4369,July 12 2016,DOG,Shih Tzu,,U,false,Manhattan,
4370,July 09 2016,DOG,Maltese,4,M,true,Manhattan,10128
4371,July 14 2016,DOG,"Dachshund, Wirehaired, Miniature",1,M,true,Manhattan,10024
4372,July 17 2016,DOG,Siberian Husky,,U,false,Manhattan,
4373,July 14 2016,DOG,Shih Tzu,3,M,false,Manhattan,10031
4374,July 13 2016,DOG,Chihuahua,3,M,true,Manhattan,10023
4375,July 14 2016,DOG,Shih Tzu,,U,false,Manhattan,10016
4376,July 11 2016,DOG,PITBULL/BOXER,,U,false,Manhattan,10025
4377,July 20 2016,DOG,Mixed/Other,2,M,true,Manhattan,
4378,July 20 2016,DOG,GOLDEN DOODLE,,U,false,Manhattan,10025
4379,July 19 2016,DOG,Rhodesian Ridgeback,1900-01-01T00:00:00.000,F,true,Manhattan,10016
4380,July 22 2016,DOG,"Poodle, Standard",4,M,true,Manhattan,10128
4381,July 27 2016,DOG,Chihuahua Crossbreed,4,M,false,Manhattan,10075
4382,July 23 2016,DOG,PIT BULL MIX,7,M,true,Manhattan,10025
4383,July 22 2016,DOG,American Pit Bull Mix / Pit Bull Mix,,U,false,Manhattan,10001
4384,July 21 2016,DOG,SHIH TZU/ YORKIE,6,M,false,Manhattan,10029
4385,July 03 2016,DOG,Pit Bull,,U,false,Manhattan,10031
4386,July 27 2016,DOG,Doberman Pinscher,8,M,false,Manhattan,
4387,July 31 2016,DOG,Bichon Frise,7,F,true,Manhattan,10025
4388,July 30 2016,DOG,Cocker Spaniel Crossbreed,5,F,false,Manhattan,10034
4389,July 27 2016,DOG,Doberman Pinscher,,U,false,Manhattan,10035
4390,July 30 2016,DOG,Vizsla,5,M,true,Manhattan,10021
4391,July 30 2016,DOG,Bull dog,,U,false,Manhattan,10012
4392,July 26 2016,DOG,Pit Bull,,U,false,Manhattan,
4393,August 01 2016,DOG,Havanese,2,M,true,Manhattan,10001
4394,August 02 2016,DOG,Shih Tzu,,U,false,Manhattan,10033
4395,July 21 2016,DOG,Pit Bull,,F,false,Manhattan,10027
4396,August 04 2016,DOG,LABRADOR MIX,4,M,true,Manhattan,10003
4397,July 30 2016,DOG,Pit Bull,,U,false,Manhattan,
4398,August 03 2016,DOG,Pit Bull,2,M,true,Manhattan,10025
4399,July 30 2016,DOG,American Pit Bull Mix / Pit Bull Mix,6M,M,false,Manhattan,10029
4400,August 03 2016,DOG,German Shepherd,2,F,true,Manhattan,10011
4401,August 02 2016,DOG,Chihuahua,,U,false,Manhattan,10025
4402,August 05 2016,DOG,"Bull Dog, English",7,M,true,Manhattan,10065
4403,August 05 2016,DOG,Mixed/Other,6,M,true,Manhattan,10065
4404,August 04 2016,DOG,SHIH TZU MIX,3,M,true,Manhattan,10023
4405,August 02 2016,DOG,"Bull Dog, French",9,M,false,Manhattan,10024
4406,August 06 2016,DOG,BEAGLE/ SHEPHERED,9,F,true,Manhattan,
4407,August 06 2016,DOG,Mixed/Other,,U,false,Manhattan,10028
4408,August 04 2016,DOG,PIT BULL MIX,7,M,true,Manhattan,10011
4409,August 08 2016,DOG,"Bull Dog, English",4,M,true,Manhattan,10024
4410,August 09 2016,DOG,Shih Tzu,2,M,false,Manhattan,10033
4411,August 09 2016,DOG,POODLE MIX,3,F,true,Manhattan,10029
4412,July 21 2016,DOG,Pit Bull,,U,false,Manhattan,10011
4413,August 06 2016,DOG,Mixed/Other,4,F,true,Manhattan,10019
4414,August 06 2016,DOG,Siberian Husky,3 MTHS,F,false,Manhattan,10017
4415,August 08 2016,DOG,"Bull Dog, French",6,M,true,Manhattan,10013
4416,August 07 2016,DOG,Labrador Retriever,3M,M,false,Manhattan,10001
4417,August 08 2016,DOG,Jack Russ,11,M,true,Manhattan,10037
4418,August 08 2016,DOG,Pit Bull,,U,false,Manhattan,10029
4419,August 10 2016,DOG,Shih Tzu,10,M,true,Manhattan,10025
4420,August 09 2016,DOG,Pug,,U,false,Manhattan,10128
4421,July 31 2016,DOG,Pit Bull,,U,false,Manhattan,10027
4422,August 12 2016,DOG,Pit Bull,1,F,false,Manhattan,10029
4423,August 15 2016,DOG,HUSKY,5,F,false,Manhattan,10025
4424,August 15 2016,DOG,Bull dog,5M,M,false,Manhattan,10030
4425,August 12 2016,DOG,Pit Bull,0.2,M,false,Manhattan,10029
4426,August 15 2016,DOG,Siberian Husky,8M,M,false,Manhattan,10029
4427,August 14 2016,DOG,Labrador Retriever,4M,F,true,Manhattan,10016
4428,August 16 2016,DOG,Silky Terrier,3,M,true,Manhattan,10128
4429,August 15 2016,DOG,TERRIER,,U,false,Manhattan,10003
4430,August 13 2016,DOG,Pit Bull,6,M,false,Manhattan,10031
4431,August 06 2016,DOG,Pit Bull,,U,false,Manhattan,10002
4432,May 11 2016,DOG,Pit Bull,1,U,false,Manhattan,10023
4433,August 21 2016,DOG,Maltese,12,F,false,Manhattan,10065
4434,July 07 2016,DOG,Labrador Retriever,,U,false,Manhattan,
4435,August 11 2016,DOG,TERRIER MIX,3,M,true,Manhattan,10011
4436,August 23 2016,DOG,Pit Bull,,U,false,Manhattan,10002
4437,August 24 2016,DOG,Pit Bull,1,F,false,Manhattan,10032
4438,August 24 2016,DOG,DOBERMAN DOODLE,2,M,true,Manhattan,10024
4439,August 28 2016,DOG,Chihuahua,,U,false,Manhattan,
4440,August 28 2016,DOG,German Shepherd,8,M,true,Manhattan,10128
4441,August 24 2016,DOG,"Bull Dog, English",6,M,true,Manhattan,10003
4442,August 30 2016,DOG,Pit Bull,,U,false,Manhattan,
4443,August 22 2016,DOG,MALTESE / YORKSHIRE,6,F,true,Manhattan,10029
4444,August 27 2016,DOG,Pit Bull,10,M,true,Manhattan,10016
4445,August 27 2016,DOG,TERRIER,,U,false,Manhattan,10036
4446,August 29 2016,DOG,Labrador Retriever,3 M,U,true,Manhattan,
4447,September 05 2016,DOG,Maltese,1,M,true,Manhattan,10028
4448,August 25 2016,DOG,Rottweiler,5,M,false,Manhattan,10030
4449,September 05 2016,DOG,Mixed/Other,,U,false,Manhattan,10024
4450,August 31 2016,DOG,"Poodle, Standard",5,M,true,Manhattan,10029
4451,September 02 2016,DOG,Belgian Malinois,6,M,true,Manhattan,10003
4452,September 03 2016,DOG,MUTT,3,F,false,Manhattan,
4453,September 06 2016,DOG,Boston Terrier,1,M,true,Manhattan,10003
4454,September 02 2016,DOG,HOUND,,U,false,Manhattan,10023
4455,September 03 2016,DOG,FEIST,1,M,true,Manhattan,10034
4456,August 18 2016,DOG,MORKIE,9,M,true,Manhattan,10065
4457,August 21 2016,DOG,MORKIE,9,M,true,Manhattan,10065
4458,August 30 2016,DOG,Pit Bull,,U,false,Manhattan,10027
4459,August 25 2016,DOG,Pit Bull,,U,false,Manhattan,10027
4460,September 07 2016,DOG,Chihuahua,,U,false,Manhattan,
4461,September 09 2016,DOG,Mixed/Other,,U,false,Manhattan,
4462,September 10 2016,DOG,Pit Bull,3,M,false,Manhattan,10039
4463,September 11 2016,DOG,LABRADOODLE,7,F,true,Manhattan,10025
4464,September 11 2016,DOG,Maltese,6,M,false,Manhattan,10038
4465,September 13 2016,DOG,Shih Tzu,,U,false,Manhattan,
4466,September 02 2016,DOG,Pit Bull,2,F,true,Manhattan,10036
4467,September 13 2016,DOG,Golden Retriever,3,M,true,Manhattan,10025
4468,September 08 2016,DOG,German Shepherd,,U,false,Manhattan,10024
4469,September 13 2016,DOG,Pit Bull,3,M,false,Manhattan,
4470,September 13 2016,DOG,Dachshund Smooth Coat,6,F,true,Manhattan,10024
4471,September 05 2016,DOG,Beagle Crossbreed,2,M,true,Manhattan,10013
4472,August 09 2016,DOG,JACK RUSSELL MIX,,U,false,Manhattan,10025
4473,September 18 2016,DOG,PIT BULL X/ PUG,3,M,false,Manhattan,10026
4474,September 14 2016,DOG,German Shepherd,7,M,true,Manhattan,10013
4475,September 16 2016,DOG,Mixed/Other,,U,false,Manhattan,10019
4476,September 18 2016,DOG,YORKSHIRE TERRIER MIX,6,M,true,Manhattan,10011
4477,September 17 2016,DOG,Akita,,U,false,Manhattan,
4478,September 22 2016,DOG,NOVA SCOTIA DUCK TOLLING RETRIEVER,4,M,true,Manhattan,10013
4479,September 17 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,false,Manhattan,10009
4480,September 19 2016,DOG,Pit Bull,1,U,false,Manhattan,10035
4481,September 22 2016,DOG,Beagle,,U,false,Manhattan,10023
4482,September 25 2016,DOG,RAT TERRIER,2,M,true,Manhattan,
4483,September 24 2016,DOG,SHEPHERD,,U,false,Manhattan,10019
4484,September 26 2016,DOG,SHEPHERD MIX,4,M,true,Manhattan,10002
4485,September 27 2016,DOG,Pit Bull,,U,false,Manhattan,10128
4486,September 27 2016,DOG,Cocker Spaniel,,U,false,Manhattan,10035
4487,September 28 2016,DOG,"Collie, Border",5,M,true,Manhattan,10024
4488,September 25 2016,DOG,ROTTWEILER MIX,2,M,true,Manhattan,10022
4489,September 19 2016,DOG,Mixed/Other,,U,false,Manhattan,
4490,September 29 2016,DOG,Mixed/Other,,U,false,Manhattan,10003
4491,October 03 2016,DOG,Pit Bull,,U,false,Manhattan,10038
4492,October 01 2016,DOG,DACHSCHUND/ JACK RUSSELL TERRIER MIX,3,M,false,Manhattan,10029
4493,October 03 2016,DOG,Pit Bull,,U,false,Manhattan,
4494,September 30 2016,DOG,"Collie, Border",14,M,true,Manhattan,10280
4495,September 24 2016,DOG,Labrador Retriever Crossbreed,,U,false,Manhattan,10023
4496,September 14 2016,DOG,Pit Bull,2,M,false,Manhattan,10028
4497,October 04 2016,DOG,Yorkshire Terrier,8,M,true,Manhattan,10026
4498,October 05 2016,DOG,"Bull Dog, French",2,F,true,Manhattan,
4499,October 06 2016,DOG,Pit Bull,2,M,false,Manhattan,10033
4500,October 10 2016,DOG,Pit Bull,,U,false,Manhattan,10027
4501,October 08 2016,DOG,Pit Bull,,U,false,Manhattan,
4502,October 11 2016,DOG,Bichon Frise,2,M,true,Manhattan,10023
4503,October 10 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,false,Manhattan,10002
4504,October 06 2016,DOG,American Staffordshire Terrier,4,F,true,Manhattan,10002
4505,October 12 2016,DOG,"Bull Dog, English",1,F,true,Manhattan,10065
4506,October 09 2016,DOG,Staffordshire Bull Terrier,2,F,true,Manhattan,10128
4507,October 12 2016,DOG,SHEPHERD,,U,false,Manhattan,
4508,October 14 2016,DOG,Pit Bull,,U,false,Manhattan,10029
4509,October 14 2016,DOG,Pit Bull,,U,false,Manhattan,10029
4510,October 12 2016,DOG,"Shar-Pei, Chinese",2,M,true,Manhattan,10016
4511,October 15 2016,DOG,TERRIER,,U,false,Manhattan,10019
4512,October 14 2016,DOG,SHEPHERD,,U,false,Manhattan,
4513,October 18 2016,DOG,Pit Bull,,U,false,Manhattan,
4514,October 16 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1900-01-04T00:00:00.000,M,true,Manhattan,10025
4515,October 19 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,true,Manhattan,10029
4516,October 20 2016,DOG,Shih Tzu,,U,false,Manhattan,10029
4517,October 18 2016,DOG,Pit Bull,2018-04-05T00:00:00.000,M,true,Manhattan,
4518,October 20 2016,DOG,Pit Bull,,U,false,Manhattan,
4519,October 17 2016,DOG,WHITE POINT GRIFFON,5,M,true,Manhattan,10029
4520,October 20 2016,DOG,Havanese,6,M,true,Manhattan,10022
4521,October 21 2016,DOG,Rhodesian Ridgeback,5,F,true,Manhattan,
4522,October 23 2016,DOG,MINI GOLDEN DODDLE,7,M,true,Manhattan,10025
4523,October 17 2016,DOG,Bull dog,,U,false,Manhattan,10022
4524,October 21 2016,DOG,Golden Retriever,,U,false,Manhattan,10038
4525,October 22 2016,DOG,Pit Bull,2,M,false,Manhattan,10027
4526,October 23 2016,DOG,POMSKY,8M,M,true,Manhattan,10019
4527,October 22 2016,DOG,"Poodle, Standard",1,M,false,Manhattan,10065
4528,October 26 2016,DOG,"Bull Dog, English",3,M,false,Manhattan,10128
4529,August 30 2016,DOG,PIT BULL TERRIER,,U,false,Manhattan,10024
4530,October 27 2016,DOG,Jack Russ,4,M,true,Manhattan,
4531,October 17 2016,DOG,Golden Retriever,1,M,true,Manhattan,
4532,October 26 2016,DOG,Pekingese,10,F,true,Manhattan,10023
4533,October 28 2016,DOG,Bull dog,,U,false,Manhattan,
4534,October 29 2016,DOG,Pit Bull,,M,false,Manhattan,
4535,October 31 2016,DOG,Pit Bull,,U,false,Manhattan,10002
4536,October 31 2016,DOG,Shih Tzu,9,F,false,Manhattan,10075
4537,November 01 2016,DOG,Pit Bull,3,M,false,Manhattan,10003
4538,November 01 2016,DOG,Pit Bull,4,M,false,Manhattan,10036
4539,October 27 2016,DOG,Shiba Inu,8,M,true,Manhattan,10009
4540,November 01 2016,DOG,American Pit Bull Terrier/Pit Bull,7M,F,false,Manhattan,
4541,October 19 2016,DOG,PIT BULL MIX,,U,false,Manhattan,10011
4542,November 03 2016,DOG,Pit Bull,,U,false,Manhattan,
4543,November 06 2016,DOG,Yorkshire Terrier,,U,false,Manhattan,10038
4544,November 03 2016,DOG,Pit Bull,,U,false,Manhattan,
4545,November 05 2016,DOG,BORDER COLLIE & WHIPPET MIX,1,F,true,Manhattan,10023
4546,November 05 2016,DOG,Cocker Spaniel,3,M,true,Manhattan,
4547,November 03 2016,DOG,Pit Bull,3,M,true,Manhattan,10003
4548,November 10 2016,DOG,TERRIER,,U,false,Manhattan,10023
4549,November 12 2016,DOG,Pit Bull,6,F,false,Manhattan,10039
4550,November 13 2016,DOG,American Pit Bull Mix / Pit Bull Mix,10,M,true,Manhattan,10028
4551,November 14 2016,DOG,Golden Retriever,,U,false,Manhattan,
4552,November 08 2016,DOG,Havanese,2,M,true,Manhattan,10128
4553,November 15 2016,DOG,"Bull Dog, English",1,M,true,Manhattan,10036
4554,November 18 2016,DOG,PUGGLE,6,M,true,Manhattan,10065
4555,November 16 2016,DOG,Shih Tzu,8,F,true,Manhattan,
4556,November 18 2016,DOG,Yorkshire Terrier,8,M,true,Manhattan,10032
4557,November 06 2016,DOG,BOXER/ AMERICAN STAFFORDSHIRE,6,F,true,Manhattan,10034
4558,November 21 2016,DOG,Labrador Retriever,,U,false,Manhattan,10011
4559,November 20 2016,DOG,Mixed/Other,11,M,true,Manhattan,10065
4560,November 11 2016,DOG,Pit Bull,8,F,true,Manhattan,10035
4561,November 18 2016,DOG,LABRADOR MIX,4,M,true,Manhattan,
4562,November 18 2016,DOG,Chihuahua,3,M,false,Manhattan,
4563,November 21 2016,DOG,Yorkshire Terrier,1900-01-02T00:00:00.000,M,false,Manhattan,10029
4564,November 20 2016,DOG,"Dachshund, Long Haired",7,M,true,Manhattan,10019
4565,November 15 2016,DOG,Australian Shepherd,2,M,true,Manhattan,10065
4566,November 19 2016,DOG,Pit Bull,7W,F,false,Manhattan,10128
4567,November 15 2016,DOG,Rhodesian Ridgeback,2,F,true,Manhattan,10065
4568,September 29 2016,DOG,Chihuahua,,U,false,Manhattan,10029
4569,November 24 2016,DOG,CORGI MIX,2,F,false,Manhattan,10036
4570,November 24 2016,DOG,Pit Bull,,U,false,Manhattan,
4571,November 22 2016,DOG,Maltese,,U,false,Manhattan,
4572,November 25 2016,DOG,Pit Bull,,U,false,Manhattan,10280
4573,November 26 2016,DOG,Pit Bull,1,M,false,Manhattan,10031
4574,November 28 2016,DOG,Dachshund Smooth Coat,,U,false,Manhattan,10033
4575,November 28 2016,DOG,Labrador Retriever,3M,M,true,Manhattan,10016
4576,November 26 2016,DOG,Miniature Pinscher,15,M,false,Manhattan,10022
4577,November 25 2016,DOG,Chihuahua,,U,false,Manhattan,10033
4578,November 25 2016,DOG,COCKER SPANIEL/ TOY POODLE,3,M,false,Manhattan,10029
4579,December 01 2016,DOG,Staffordshire Bull Terrier,2,F,true,Manhattan,
4580,November 28 2016,DOG,Bull dog,,U,false,Manhattan,
4581,December 02 2016,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,false,Manhattan,10030
4582,November 29 2016,DOG,"Bull Dog, French",2,F,true,Manhattan,10069
4583,December 02 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,false,Manhattan,10029
4584,December 05 2016,DOG,Japanese Chin/Spaniel,2,M,true,Manhattan,10013
4585,November 28 2016,DOG,American Pit Bull Terrier/Pit Bull,,M,true,Manhattan,
4586,December 07 2016,DOG,DOGO ARGENTINO,1,M,true,Manhattan,10065
4587,December 06 2016,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,true,Manhattan,10039
4588,December 06 2016,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,true,Manhattan,10039
4589,December 07 2016,DOG,Pit Bull,,U,false,Manhattan,10009
4590,December 08 2016,DOG,SHEPERD,,U,false,Manhattan,
4591,December 10 2016,DOG,PIT BULL CATTAHULA MIX,,U,false,Manhattan,10024
4592,November 24 2016,DOG,Akita,,U,false,Manhattan,
4593,December 03 2016,DOG,Cocker Spaniel,11,M,false,Manhattan,10065
4594,December 10 2016,DOG,"Bull Dog, French",,U,false,Manhattan,10014
4595,December 13 2016,DOG,Mixed/Other,,U,false,Manhattan,
4596,December 14 2016,DOG,Boston Terrier,4,M,true,Manhattan,10023
4597,December 17 2016,DOG,Pit Bull,,U,false,Manhattan,10027
4598,December 17 2016,DOG,Dalmatian,,U,false,Manhattan,10035
4599,December 19 2016,DOG,"Poodle, Standard",7,F,true,Manhattan,10006
4600,December 14 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,true,Manhattan,10025
4601,December 21 2016,DOG,Pit Bull,9M,F,false,Manhattan,10030
4602,December 21 2016,DOG,Cocker Spaniel,2,M,true,Manhattan,10025
4603,December 18 2016,DOG,Labrador Retriever,6,M,false,Manhattan,10029
4604,December 20 2016,DOG,Boston Terrier,1,U,false,Manhattan,10026
4605,December 14 2016,DOG,Pit Bull,1,U,false,Manhattan,10031
4606,December 18 2016,DOG,Pit Bull,5,M,false,Manhattan,10029
4607,December 18 2016,DOG,Pit Bull,5,M,false,Manhattan,10029
