,id,breed,intake_type,intake_subtype,date_in,condition,outcome,outcome_sub,date_out
25931,A1084283,PIT BULL,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,WALK IN,1570492800.0
25932,A1084284,GERM SHEPHERD,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
25933,A1084285,SCHNAUZER MIN,STRAY,CONFINED,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1571097600.0
25934,A1084286,PIT BULL,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570752000.0
25935,A1084286,PIT BULL,TREATMENT,HEART WORM,1574726400.0,APP WNL,TREATMENT,COMPLETED,1574726400.0
25936,A1084287,PIT BULL,STRAY,AT LARGE,1570060800.0,APP WNL,ADOPTION,OFFSITE,1575072000.0
25937,A1084288,OPOSSUM,WILDLIFE,DEAD ON ARRIVAL,1570060800.0,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,DISPOSAL,1570060800.0
25938,A1084290,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,HUMANE,1570320000.0
25939,A1084291,CHIHUAHUA SH,OWNER SURRENDER,RETURN30,1570838400.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570838400.0
25940,A1084291,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
25941,A1084292,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
25942,A1084293,CHIHUAHUA SH,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
25943,A1084294,PIT BULL,STRAY,CONFINED,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,BEHAVIOR,1570924800.0
25944,A1084295,DOMESTIC SH,STRAY,WEB,1569888000.0,NORMAL,LOST EXP,OTHER,1572739200.0
25945,A1084296,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570060800.0,APP WNL,EUTHANIZED,HUMANE,1575417600.0
25946,A1084297,DOMESTIC LH,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,EAC,1572652800.0
25947,A1084297,DOMESTIC LH,OWNER SURRENDER,RETURN30,1573430400.0,APP SICK,ADOPTION,PROMOTION,1575849600.0
25948,A1084299,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570060800.0,APP WNL,ADOPTION,EAC,1573344000.0
25949,A1084300,SIAMESE,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570406400.0
25950,A1084301,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1572739200.0
25951,A1084302,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570233600.0
25952,A1084303,LABRADOR RETR,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,TRANSPORT,1570752000.0
25953,A1084305,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,TO ADOPT,1570233600.0
25954,A1084306,ROTTWEILER,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1571616000.0
25955,A1084306,ROTTWEILER,CONFISCATED,QUARANTINE,1572048000.0,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,BITE,1572220800.0
25956,A1084307,AM PIT BULL TER,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570406400.0
25957,A1084308,DOBERMAN PINSCH,STRAY,WEB,1569974400.0,NORMAL,FOUND EXP,OTHER,1572739200.0
25958,A1084309,PIT BULL,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
25959,A1084310,CHIHUAHUA SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
25960,A1084311,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570233600.0
25961,A1084312,YORKSHIRE TERR,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,MEDICAL-CONTAGIOUS,1570492800.0
25962,A1084313,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570233600.0
25963,A1084314,CHIHUAHUA SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570406400.0
25964,A1084315,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
25965,A1084316,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570320000.0
25966,A1084317,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
25967,A1084318,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
25968,A1084319,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570406400.0
25969,A1084320,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,SPAY NEUTER NETWORK,1570406400.0
25970,A1084321,SIAMESE,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,SPAY NEUTER NETWORK,1570406400.0
25971,A1084323,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570752000.0
25972,A1084325,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,HUMANE,1570060800.0
25973,A1084326,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,SPAY NEUTER NETWORK,1570406400.0
25974,A1084327,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570406400.0
25975,A1084328,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,UNDERAGE,1570838400.0
25976,A1084329,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,UNDERAGE,1570838400.0
25977,A1084330,CHIHUAHUA SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
25978,A1084331,LABRADOR RETR,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570492800.0
25979,A1084331,LABRADOR RETR,OWNER SURRENDER,RETURN30,1573862400.0,APP WNL,ADOPTION,WALK IN,1573948800.0
25980,A1084331,LABRADOR RETR,STRAY,AT LARGE,1573171200.0,APP WNL,ADOPTION,WALK IN,1573689600.0
25981,A1084332,GERM SHEPHERD,STRAY,WEB,1569974400.0,NORMAL,FOUND EXP,OTHER,1572739200.0
25982,A1084333,AMER SH,STRAY,WEB,1569974400.0,NORMAL,LOST EXP,OTHER,1572739200.0
25983,A1084334,CHIHUAHUA SH,STRAY,WEB,1570060800.0,NORMAL,LOST EXP,OTHER,1572739200.0
25984,A1084335,GERM SHEPHERD,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,HUMANE,1570060800.0
25985,A1084336,GERM SHEPHERD,CONFISCATED,KEEP SAFE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,GENERAL,1571443200.0
25986,A1084337,LABRADOR RETR,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,WALK IN,1570406400.0
25987,A1084337,LABRADOR RETR,STRAY,AT LARGE,1575417600.0,APP WNL,TRANSFER,TRANSPORT,1576022400.0
25988,A1084339,DACHSHUND,STRAY,CONFINED,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570406400.0
25989,A1084340,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,EAC,1571356800.0
25990,A1084341,PUG,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
25991,A1084342,POMERANIAN,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
25992,A1084343,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,UNDERAGE,1570233600.0
25993,A1084343,DOMESTIC SH,FOSTER,TREATMENT,1571011200.0,APP WNL,FOSTER,TREATMENT,1571011200.0
25994,A1084343,DOMESTIC SH,FOSTER,SURGERY,1573862400.0,APP WNL,FOSTER,SURGERY,1573862400.0
25995,A1084343,DOMESTIC SH,FOSTER,RETURN,1574294400.0,APP WNL,ADOPTION,EAC,1574467200.0
25996,A1084344,DOMESTIC SH,FOSTER,RETURN,1574035200.0,APP WNL,ADOPTION,BY FOSTER,1574035200.0
25997,A1084344,DOMESTIC SH,FOSTER,SURGERY,1573862400.0,APP WNL,FOSTER,SURGERY,1573862400.0
25998,A1084344,DOMESTIC SH,FOSTER,TREATMENT,1571011200.0,APP WNL,FOSTER,TREATMENT,1571011200.0
25999,A1084344,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,UNDERAGE,1570233600.0
26000,A1084345,CHIHUAHUA SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
26001,A1084346,DOMESTIC SH,FOSTER,TREATMENT,1571011200.0,APP WNL,FOSTER,TREATMENT,1571011200.0
26002,A1084346,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,UNDERAGE,1570233600.0
26003,A1084346,DOMESTIC SH,FOSTER,SURGERY,1573862400.0,APP WNL,FOSTER,SURGERY,1573862400.0
26004,A1084346,DOMESTIC SH,FOSTER,RETURN,1574294400.0,APP WNL,ADOPTION,EAC,1574380800.0
26005,A1084347,DOMESTIC SH,FOSTER,DIED,1570924800.0,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DIED,IN FOSTER,1570924800.0
26006,A1084347,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,UNDERAGE,1570233600.0
26007,A1084348,LABRADOR RETR,STRAY,WEB,1569974400.0,NORMAL,LOST EXP,OTHER,1572739200.0
26008,A1084349,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,DIED,IN KENNEL,1571011200.0
26009,A1084350,CAIRN TERRIER,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
26010,A1084351,LABRADOR RETR,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
26011,A1084352,LABRADOR RETR,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
26012,A1084353,LABRADOR RETR,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570233600.0
26013,A1084354,PIT BULL,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1571529600.0
26014,A1084355,LABRADOR RETR,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570233600.0
26015,A1084356,LABRADOR RETR,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
26016,A1084357,LABRADOR RETR,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
26017,A1084358,DOMESTIC SH,TRANSFER,OTHER,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,MEDICAL-NONCONTAGIOUS,1570147200.0
26018,A1084359,PIT BULL,OWNER SURRENDER,APPOINT,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
26019,A1084360,BORDER COLLIE,OWNER SURRENDER,APPOINT,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,EAC,1570233600.0
26020,A1084360,BORDER COLLIE,OWNER SURRENDER,RETURN30,1571529600.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1571529600.0
26021,A1084361,PIT BULL,OWNER SURRENDER,APPOINT,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
26022,A1084362,PIT BULL,OWNER SURRENDER,APPOINT,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570147200.0
26023,A1084363,PIT BULL,OWNER SURRENDER,APPOINT,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570233600.0
26024,A1084364,MALTESE,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
26025,A1084365,DOMESTIC SH,STRAY,WEB,1569974400.0,NORMAL,LOST EXP,OTHER,1572739200.0
26026,A1084366,PIT BULL,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,SPACE,1570838400.0
26027,A1084368,DOMESTIC SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,SPAY NEUTER NETWORK,1570406400.0
26028,A1084369,CHIHUAHUA SH,STRAY,WEB,1570060800.0,NORMAL,LOST EXP,OTHER,1572739200.0
26029,A1084370,CHIHUAHUA SH,STRAY,WEB,1570060800.0,NORMAL,LOST EXP,OTHER,1572739200.0
26030,A1084371,LABRADOR RETR,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570838400.0
26031,A1084372,CATAHOULA,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
26032,A1084373,CHIHUAHUA SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570406400.0
26033,A1084374,RAT TERRIER,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,EAC,1571356800.0
26034,A1084375,CHIHUAHUA SH,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
26035,A1084376,CHIHUAHUA SH,CONFISCATED,QUARANTINE,1570147200.0,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,BITE,1571356800.0
26036,A1084377,GERM SHEPHERD,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
26037,A1084378,POODLE MIN,CONFISCATED,QUARANTINE,1570060800.0,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,WALK IN,1570924800.0
26038,A1084379,PIT BULL,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570752000.0
26039,A1084379,PIT BULL,STRAY,CONFINED,1574208000.0,APP WNL,ADOPTION,WALK IN,1574985600.0
26040,A1084379,PIT BULL,OWNER SURRENDER,GENERAL,1573603200.0,APP WNL,ADOPTION,WALK IN,1574121600.0
26041,A1084380,BASSET HOUND,STRAY,WEB,1569974400.0,NORMAL,LOST EXP,OTHER,1572739200.0
26042,A1084382,PIT BULL,STRAY,AT LARGE,1570060800.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570060800.0
26043,A1084383,AUST CATTLE DOG,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,SPACE,1571270400.0
26044,A1084385,BULL TERRIER,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,MEDICAL-CONTAGIOUS,1570492800.0
26045,A1084386,POODLE MIN,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570147200.0
26046,A1084387,CHIHUAHUA LH,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570492800.0
26047,A1084388,CHIHUAHUA SH,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,WALK IN,1570406400.0
26048,A1084389,PIT BULL,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570665600.0
26049,A1084390,BEARDED COLLIE,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570147200.0
26050,A1084390,BEARDED COLLIE,STRAY,AT LARGE,1572998400.0,UNKNOWN,RETURNED TO OWNER,FIELD,1572998400.0
26051,A1084391,CHIHUAHUA SH,STRAY,CONFINED,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,WALK IN,1570147200.0
26052,A1084392,WHIPPET,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570665600.0
26053,A1084392,WHIPPET,OWNER SURRENDER,RETURN30,1571097600.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,EAC,1571443200.0
26054,A1084395,MALTESE,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570147200.0
26055,A1084396,SIBERIAN HUSKY,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570147200.0
26056,A1084397,PIT BULL,STRAY,AT LARGE,1570147200.0,APP WNL,ADOPTION,PROMOTION,1573689600.0
26057,A1084398,DOMESTIC SH,STRAY,AT LARGE,1570147200.0,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,TRANSFER,MEDICAL-CONTAGIOUS,1570147200.0
26058,A1084398,DOMESTIC SH,OWNER SURRENDER,DEAD ON ARRIVAL,1570233600.0,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,DISPOSAL,1570233600.0
26059,A1084399,PIT BULL,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,GENERAL,1570492800.0
26060,A1084401,GREAT PYRENEES,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570752000.0
26061,A1084402,GERM SHEPHERD,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570147200.0
26062,A1084403,GERM SHEPHERD,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570147200.0
26063,A1084404,OPOSSUM,WILDLIFE,INJURED,1570147200.0,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,HUMANE,1570147200.0
26064,A1084405,ROTTWEILER,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570233600.0
26065,A1084405,ROTTWEILER,OWNER SURRENDER,GENERAL,1574467200.0,APP WNL,ADOPTION,WALK IN,1574467200.0
26066,A1084406,CHIHUAHUA SH,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570147200.0
26067,A1084407,LABRADOR RETR,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,BEHAVIOR,1570924800.0
26068,A1084408,DOMESTIC SH,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,MEDICAL-CONTAGIOUS,1570147200.0
26069,A1084410,POODLE MIN,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,GENERAL,1570492800.0
26070,A1084411,PEKINGESE,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,GENERAL,1570579200.0
26071,A1084412,BOXER,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,GENERAL,1570665600.0
26072,A1084413,DOMESTIC SH,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,HUMANE,1570147200.0
26073,A1084414,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,UNDERAGE,1571443200.0
26074,A1084414,DOMESTIC SH,FOSTER,RETURN,1574553600.0,APP WNL,ADOPTION,BY FOSTER,1574553600.0
26075,A1084414,DOMESTIC SH,FOSTER,SURGERY,1573776000.0,APP WNL,FOSTER,SURGERY,1573776000.0
26076,A1084415,DOMESTIC SH,FOSTER,SURGERY,1573776000.0,APP WNL,FOSTER,SURGERY,1573776000.0
26077,A1084415,DOMESTIC SH,FOSTER,RETURN,1574553600.0,APP WNL,ADOPTION,BY FOSTER,1574553600.0
26078,A1084415,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,UNDERAGE,1571443200.0
26079,A1084416,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,BY FOSTER,1572307200.0
26080,A1084416,DOMESTIC SH,OWNER SURRENDER,RETURN30,1574121600.0,APP SICK,ADOPTION,WALK IN,1574208000.0
26081,A1084417,DOMESTIC SH,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570492800.0
26082,A1084418,DOMESTIC SH,OWNER SURRENDER,GENERAL,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,BY FOSTER,1572307200.0
26083,A1084418,DOMESTIC SH,OWNER SURRENDER,RETURN30,1574121600.0,APP WNL,ADOPTION,WALK IN,1574208000.0
26084,A1084419,GERM SHEPHERD,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570924800.0
26085,A1084420,LABRADOR RETR,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,SPACE,1571184000.0
26086,A1084425,GERM SHEPHERD,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570147200.0
26087,A1084426,DOMESTIC SH,STRAY,CONFINED,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,MEDICAL-NONCONTAGIOUS,1571702400.0
26088,A1084427,DOMESTIC SH,STRAY,CONFINED,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,MEDICAL-NONCONTAGIOUS,1571702400.0
26089,A1084428,DOBERMAN PINSCH,OWNER SURRENDER,GENERAL,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,SPACE,1572307200.0
26090,A1084429,DOBERMAN PINSCH,OWNER SURRENDER,GENERAL,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,WALK IN,1570752000.0
26091,A1084430,YORKSHIRE TERR,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,FIELD,1570147200.0
26092,A1084431,PIT BULL,STRAY,CONFINED,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,SPACE,1572480000.0
26093,A1084432,DOMESTIC SH,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,MEDICAL-CONTAGIOUS,1571011200.0
26094,A1084433,DOMESTIC SH,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,MEDICAL-CONTAGIOUS,1571011200.0
26095,A1084434,DOMESTIC SH,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,MEDICAL-CONTAGIOUS,1571011200.0
26096,A1084435,CHIHUAHUA SH,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,MEDICAL-CONTAGIOUS,1570752000.0
26097,A1084436,DOMESTIC SH,STRAY,AT LARGE,1570147200.0,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,UNDERAGE,1570752000.0
26098,A1084436,DOMESTIC SH,FOSTER,SURGERY,1573516800.0,APP WNL,FOSTER,SURGERY,1573516800.0
26099,A1084436,DOMESTIC SH,FOSTER,TREATMENT,1573689600.0,UNKNOWN,FOSTER,TREATMENT,1573689600.0
26100,A1084436,DOMESTIC SH,FOSTER,TREATMENT,1575763200.0,APP SICK,FOSTER,TREATMENT,1575763200.0
